user_id,items_count
garyyy__,27
76561198047063515,26
76561198047064524,23
PinkiePieOK,194
76561198047068170,0
76561198047070628,30
76561198047083728,4
76561198047100960,8
crazymanjiujitsu,8
76561198047113713,12
76561198047115924,13
ZYZZ__,63
76561198047120664,40
coolarj1st,114
76561198047125468,0
76561198047132598,19
greenie1995,67
76561198047136491,8
lesilentkid,2
76561198047140836,17
182828282,44
76561198047146924,116
76561198047148050,11
76561198047169299,39
76561198047171713,36
76561198047176593,78
Cropmy5,155
76561198047182681,77
76561198047184909,13
76561198047186161,0
76561198047186255,20
76561198047186934,2
76561198047189661,42
76561198047190837,24
76561198047192757,35
76561198047195966,14
76561198047197667,0
Tsun-Rin,0
76561198047199330,6
76561198047199732,53
76561198047200980,28
76561198047203328,1
76561198047204024,94
spartanwarrior662,57
Blaziiken,83
JolteonBro,69
76561198047217574,54
76561198047227663,24
76561198047233789,0
76561198047241469,35
76561198047242808,64
76561198047247727,0
azzaaa,15
76561198047249635,0
FancyPantal00ns,40
76561198047254530,117
76561198047255426,37
76561198047255662,20
Zakeko,88
mrlolman594,176
wazzawazza80profile,32
76561198047261174,0
fulldroid,54
76561198047264160,12
thegamerzin,19
76561198047269924,0
76561198047271276,3
thecharles,50
76561198047272446,117
76561198047272850,6
76561198047273034,70
76561198047273128,13
1234derpaa,44
emmettjenkins,21
76561198047300059,62
76561198047300877,39
76561198047302295,6
76561198047303035,36
76561198047303161,4
76561198047307338,33
76561198047308448,19
mumcanwegetchips,124
Rellikthekiller,6
76561198047314254,39
76561198047316836,21
76561198047318366,0
TuakyGuy,0
76561198047319526,21
76561198047321240,0
76561198047322544,3
76561198047324655,0
76561198047325030,42
76561198047327124,4
76561198047327184,0
gunfightgamer,166
LoveStage,1192
we4twerywrturutyu,1
kingbev996,17
gamer4life145,0
76561198047360089,41
76561198047360521,34
76561198047362035,29
jaymit20,15
Swee7,9
76561198047366171,37
76561198047372745,0
76561198047373668,3
Ized1,86
76561198047376676,0
lordofbullshit,25
76561198047378608,72
vietskies,59
76561198047380370,17
76561198047380488,0
76561198047382354,16
76561198047383840,32
76561198047386394,100
76561198047397777,1
76561198047411147,5
76561198047411505,33
TheRainbowCow,36
76561198047415401,14
kazbubpros,0
76561198047417597,0
MrArcticNinja,27
76561198047424421,27
punchingwood,116
clivepalrner,264
76561198047430626,43
76561198047431582,0
101010102,8
Venator_Noctis,0
klortar,49
76561198047460712,24
76561198047463377,37
76561198047464593,0
76561198047478302,49
76561198047478808,67
21lord21drag,5
76561198047482404,28
76561198047485108,84
76561198047485316,117
OregonNegus,20
76561198047491592,98
76561198047499121,29
76561198047502329,14
76561198047507163,3
76561198047513555,1
robotmuffinroxs,14
76561198047522949,16
supaparfey,55
mightor23,0
76561198047532328,4
76561198047533480,21
MurQzilla,0
76561198047535784,42
76561198047536586,24
76561198047538434,11
Facundo305,9
76561198047540452,0
76561198047540820,8
ke_ai_dao,8
76561198047551374,6
76561198047559407,3
76561198047565257,39
76561198047566201,9
76561198047567578,4
browy,32
76561198047574683,63
76561198047578369,0
76561198047578711,13
Deflaborator,95
76561198047583712,2
Astrona,82
76561198047586862,0
76561198047587188,21
76561198047587270,1
76561198047588930,4
Pluem_Ntp,75
76561198047592500,23
76561198047593692,24
TheSucky,13
76561198047602197,2
76561198047604516,8
Spawn_Killer,14
76561198047607047,4
76561198047608463,5
Kruximity,94
yarwoodgames,0
derp_slay,107
Bonk_Boy,89
76561198047624555,3
76561198047625991,0
76561198047627329,60
76561198047628344,39
76561198047630687,3
76561198047631963,91
someoneonly,103
76561198047632762,1
76561198047633340,21
76561198047636240,0
76561198047636401,13
76561198047636806,3
76561198047638481,41
hippityhotdog,133
velociraptorjesus,224
LukePypo,100
76561198047642688,23
76561198047642725,0
mikeytikey9988,0
LiveInFear,17
76561198047644425,25
76561198047645684,2
76561198047645847,0
76561198047645864,66
yojojo,9
76561198047646126,53
Pingoonic,23
achievedgaming,45
meagus4,86
76561198047650788,0
76561198047651036,20
bawky,77
76561198047652022,73
76561198047652641,30
callmewildebeest,138
biggestscrublordoce,12
76561198047660815,2
76561198047666453,247
76561198047672489,80
76561198047679159,140
76561198047680361,35
76561198047682009,4
76561198047689585,21
tskate,46
76561198047692153,7
76561198047692497,0
76561198047693993,0
76561198047694111,169
76561198047694598,0
76561198047695913,6
76561198047697484,35
Pup2,25
76561198047700006,83
76561198047703150,2
76561198047704110,0
76561198047704206,0
76561198047705148,0
76561198047706821,0
76561198047706828,153
76561198047707204,29
76561198047711462,54
76561198047717242,7
76561198047719635,28
76561198047720286,47
76561198047720580,46
76561198047721622,51
TheLastKingIII,46
76561198047747981,54
76561198047748167,338
76561198047749507,32
76561198047752249,5
76561198047752553,0
76561198047752925,1
76561198047753557,94
TheCrowzy70,2
76561198047758341,15
provincial,6
76561198047760987,0
76561198047761308,76
76561198047762457,12
76561198047763357,24
76561198047770934,22
76561198047772662,3
76561198047774264,36
76561198047775802,21
76561198047777062,30
76561198047777418,1
Buxtof,59
76561198047779822,29
76561198047779944,26
76561198047780506,26
76561198047787320,0
76561198047789351,0
llGinoll,37
Swoodleburger,44
76561198047807369,66
76561198047809021,14
76561198047809221,1
76561198047813143,1
76561198047814645,205
76561198047815701,3
KevosHiros,121
flantasyman,95
76561198047821876,0
76561198047823418,69
awesomenoobpwns,14
76561198047828902,11
76561198047829708,0
tilt1991,34
76561198047837886,4
76561198047849555,0
76561198047856481,0
76561198047857021,48
76561198047858045,5
76561198047858181,4
76561198047861593,63
76561198047861803,0
76561198047862595,37
crumble_bee1,2
76561198047864896,57
76561198047865922,1
76561198047871746,2
76561198047879468,3
76561198047879610,49
76561198047880161,0
76561198047886352,0
76561198047887452,10
76561198047892295,31
76561198047899047,122
76561198047902345,24
76561198047903293,2
76561198047906603,7
hobbits1,28
76561198047908738,0
76561198047917005,21
xXBatyXx,32
76561198047922898,10
76561198047923276,8
76561198047923368,74
76561198047924876,0
76561198047924948,79
TheJamBamAlienMan,69
76561198047926466,30
76561198047927296,0
76561198047928718,51
76561198047932886,47
76561198047944379,3
Safenade,68
76561198047948105,6
76561198047948281,0
76561198047949269,21
Dragons_breath24,67
76561198047949959,85
76561198047956031,0
76561198047959113,27
76561198047963129,0
76561198047964049,6
76561198047965274,73
76561198047967982,0
76561198047968422,25
76561198047969240,0
v_E1iTe,50
76561198047969780,23
GringoLingo,12
catgc,0
76561198047976012,45
76561198047988388,12
76561198047991989,61
76561198047993885,5
hughloscher,84
76561198047995781,13
76561198047999729,6
76561198048000567,9
76561198048002231,216
SargentSwords,87
76561198048004455,0
jye366,43
76561198048008094,9
yeeart,22
Orhanbozbay,0
76561198048013817,68
76561198048015095,1
demo_54,24
76561198048016956,0
76561198048017004,59
76561198048018550,35
76561198048019136,6
76561198048022508,2
76561198048023290,11
76561198048026368,98
TA_Hotel,23
76561198048047309,20
76561198048053827,27
76561198048058931,1
76561198048059953,111
4687843213132,12
76561198048062725,13
DarkJack49,0
aarone,3
76561198048065092,0
76561198048068021,23
76561198048068870,0
maninasuit,17
youdienow,83
superawesomedude0899,3
76561198048079780,1
76561198048082980,68
76561198048084500,8
76561198048085824,84
jyapper,31
76561198048088859,34
76561198048090234,0
76561198048097498,0
76561198048107317,12
76561198048107825,0
76561198048117895,32
76561198048118677,6
76561198048119581,40
blockcrusher,116
76561198048121021,47
76561198048121441,0
76561198048122943,7
76561198048124162,4
2011-2013,0
76561198048130107,44
76561198048134668,104
76561198048137278,0
ulysses98,22
vDevyy,54
76561198048143216,2
TheJaguar8,74
76561198048154975,1
76561198048166607,0
halfaxa,6
76561198048170183,13
76561198048172131,0
76561198048177045,6
76561198048184625,58
76561198048187470,0
76561198048188124,0
76561198048189778,114
Cutler2001,0
76561198048191908,1
76561198048192342,9
07846813956825,92
AGENT48349,44
76561198048203900,2
76561198048227123,46
76561198048230649,67
76561198048234417,0
alaskenboy,3
AceCSGO,35
76561198048237995,36
76561198048240622,189
76561198048241075,51
harambeoohhhhhharambe,9
76561198048247308,2
76561198048248336,31
76561198048249338,19
76561198048249388,10
76561198048282659,0
erraformer,0
76561198048289641,1
76561198048289897,85
76561198048291709,0
76561198048292871,47
76561198048295155,13
76561198048296183,1
76561198048302807,38
AH_Rablah17,0
76561198048304284,2
76561198048305578,0
76561198048308174,0
Jwae,8
76561198048309002,32
76561198048309514,14
76561198048309884,0
IntegerDoctor,6
76561198048312286,28
76561198048312516,0
76561198048315303,0
76561198048316244,0
76561198048317562,24
76561198048320483,29
76561198048334813,325
76561198048336459,0
fukitol,1
76561198048346071,79
76561198048349168,31
76561198048350497,41
76561198048350499,4
76561198048350991,56
76561198048351944,24
76561198048352089,13
iuziray,69
grizzwold,45
76561198048353879,12
76561198048354323,57
PeterHua,94
76561198048355417,0
76561198048357969,85
bullfrog211997,37
76561198048363380,527
76561198048366348,4
MurderTimeFunTime,157
pingy_,40
76561198048368674,0
76561198048369310,109
Trunqz,67
76561198048395763,68
76561198048396795,72
76561198048400593,1
76561198048403406,21
EliteUzar,10
76561198048411611,0
honeey,9
76561198048414145,83
rjenkins187,0
76561198048415572,26
76561198048415933,13
minecraftbros,72
76561198048416787,20
RawwwwZz,52
76561198048416962,53
76561198048418671,32
76561198048419460,1
76561198048423881,0
iwrestlehobos,2
76561198048424818,6
76561198048425046,2
76561198048429936,178
76561198048430376,15
76561198048430846,1
Jordanmuss,246
76561198048434306,4
Telle-Tubbe,1
76561198048435361,114
KaMoTiOn,29
76561198048437384,295
cjdevine8807,16
76561198048440326,19
76561198048440420,1
76561198048443858,11
76561198048444188,8
76561198048445908,91
76561198048446244,0
76561198048446536,8
76561198048448000,9
76561198048451004,30
76561198048459138,83
Cerater,48
76561198048466387,0
cholamaaisdaquindaprateouvir,36
76561198048488563,0
76561198048489297,7
76561198048491543,0
76561198048493945,13
namesis2012,32
76561198048495843,38
76561198048496459,3
76561198048496517,6
76561198048498003,194
76561198048498433,9
76561198048499169,53
dvd_007,0
76561198048502488,1
76561198048502884,3
76561198048504980,19
76561198048505408,1
76561198048506026,1
76561198048506699,1
76561198048506749,99
76561198048507876,24
76561198048515088,12
76561198048515776,68
4i20swagyolo69,24
76561198048522134,2
76561198048522348,4
76561198048527702,86
76561198048529546,27
76561198048535125,1
76561198048560315,9
76561198048571729,46
76561198048571861,1
76561198048574814,0
76561198048576871,0
76561198048577063,20
turtle234,40
76561198048578673,21
76561198048579527,60
76561198048580681,34
go-sticky-fingers,73
IPHYBHotRod,0
76561198048587968,14
LandedSquare,130
76561198048588710,26
liquidinc,89
76561198048589450,0
76561198048590526,0
76561198048591148,4
76561198048591384,39
76561198048592484,7
confuzzledkiller,80
76561198048604866,6
76561198048631303,1
76561198048631873,1
76561198048632673,2
76561198048635461,0
C2FR,25
76561198048637557,121
76561198048639913,2
76561198048641701,50
76561198048645176,1
76561198048648934,27
76561198048650290,8
76561198048650430,27
76561198048650648,15
76561198048652482,17
76561198048652656,3
76561198048654412,11
76561198048654878,82
76561198048655768,42
76561198048656890,25
s3nd3runkn0wn,10
76561198048667744,136
76561198048678719,24
Eshmesh,137
76561198048685389,4
76561198048688983,0
76561198048689429,8
76561198048691067,0
76561198048691489,116
76561198048691905,85
smartikools,0
76561198048693328,68
FronzillaAU,62
76561198048695403,24
cawcawmotherfuckers,17
76561198048699007,20
Evefuyu2,138
76561198048703180,67
76561198048703341,0
hoggstar16,164
zordbot,89
76561198048713444,29
76561198048713880,120
alvincso,0
76561198048715162,20
76561198048739595,48
76561198048742559,9
76561198048742639,12
76561198048746179,46
76561198048748031,0
poopiehat,91
76561198048749210,53
76561198048750619,12
NotJamie,100
76561198048754997,3
natebenm,57
76561198048759104,56
76561198048761092,3
Casowsky,0
76561198048769911,24
StoicWilly,236
natextigy,234
76561198048790095,32
76561198048794398,25
76561198048799117,27
lilslavyboy,905
76561198048803383,0
76561198048804629,0
76561198048805473,156
76561198048809019,0
ChaosSapphire,0
76561198048812205,6
76561198048812714,0
76561198048812820,5
peanutBACON,67
aussiegecko1892,309
darrylcheng,56
76561198048819438,10
76561198048819445,10
76561198048821052,2
76561198048824676,139
76561198048826732,1
chuckiejnr,0
76561198048836408,0
76561198048838842,0
djmp300,118
Spasticmario,46
76561198048894363,1
manoli101,35
76561198048907519,5
discoooo,0
jackedowns8,104
ikickarse1,0
76561198048909927,0
76561198048910181,46
76561198048910405,19
76561198048912103,42
GREG29,8
Pastor_Of_Muppets_91,135
76561198048914395,0
Spooky_Scary,0
76561198048915951,82
76561198048915998,6
76561198048916540,0
sebsteam,47
76561198048919576,0
76561198048919921,0
76561198048924458,29
76561198048924993,4
76561198048927477,10
76561198048928948,11
76561198048930835,81
sYFang3l,26
OMGitsAliAA,60
76561198048938829,5
76561198048939542,94
Ndatt,0
zewolfpak,132
76561198049007719,2
76561198049010199,0
76561198049015882,12
76561198049016467,69
76561198049016930,123
76561198049017958,71
76561198049020910,10
76561198049024840,1
dudushang,0
76561198049027443,8
76561198049029718,1
76561198049030220,0
76561198049030669,12
76561198049030673,12
76561198049030917,9
Yunarukmi,44
76561198049031693,94
76561198049031829,99
Captain_Foolish,6
76561198049035030,51
76561198049036232,66
76561198049041002,78
76561198049043120,42
i-invented-chivalry,40
76561198049044357,1
76561198049044374,7
76561198049044809,189
lilgreekboii,117
76561198049046503,4
mrpocketrat,219
omnom55,66
code10009,0
dragolancer5,0
76561198049063720,0
76561198049071042,2
76561198049083026,45
iopiop,14
76561198049093018,1
76561198049098539,2
76561198049111737,23
76561198049113823,0
76561198049114274,7
mindlessraperanger,21
76561198049119943,4
76561198049120366,13
Bocow,80
ggiceteafatninja,24
76561198049124073,0
76561198049124217,149
76561198049128211,32
76561198049128644,4
76561198049129193,106
lowestcarbonbasedlifeformontaree,38
76561198049130969,0
76561198049134396,2
76561198049134912,47
NesianPower1,3
BlackBeltBawse,37
76561198049136814,36
76561198049139428,25
76561198049139966,18
76561198049140044,13
76561198049141588,150
76561198049144276,79
76561198049156031,558
76561198049181763,47
76561198049200793,60
sweetlilbunbun,71
76561198049207718,26
sopaak,0
76561198049208579,7
76561198049209070,43
76561198049209835,0
76561198049210190,73
76561198049210573,5
76561198049210869,2
76561198049211987,0
76561198049212163,0
76561198049213525,0
Doodlepoos,0
WonderousChocolate,30
76561198049218723,5
76561198049218759,35
dkcasper,60
76561198049223407,80
76561198049227044,5
76561198049227242,8
TheAustralianBear,121
76561198049228608,114
76561198049229739,23
76561198049230116,8
SJGordan,48
76561198049232670,39
devoltion,32
RIGHTFROMYOASS,21
76561198049245700,50
76561198049253587,1
76561198049254993,59
Milzy_tpt,14
76561198049268363,3
caionav,0
76561198049281951,23
76561198049282840,129
76561198049282946,124
_jarl_,20
76561198049284504,69
76561198049286974,39
76561198049287082,46
76561198049287674,10
76561198049288990,25
76561198049290091,0
76561198049293972,0
jwballison,6
alina871,4
krizaya,17
76561198049317939,0
76561198049318927,2
76561198049319161,7
baterypower,1
76561198049320969,68
sikkentm98,57
76561198049322372,93
Resigning_Bow_The_Penguin_God,0
phetdekde,58
voidex_AU,6
soadyer,65
76561198049339370,6
76561198049341530,16
76561198049342500,28
76561198049345182,41
76561198049371153,1
76561198049371221,0
maluspeior,48
76561198049372023,53
76561198049372377,31
jakeybabe,65
76561198049373345,78
76561198049373958,0
76561198049374363,33
dokeeffe58,29
nem0asdf,0
76561198049382078,18
76561198049384004,0
76561198049384405,98
76561198049387178,3
76561198049388162,7
76561198049390920,220
76561198049392308,9
76561198049392366,0
76561198049400625,65
fuckenkevin,117
cybersmash,62
76561198049420571,24
76561198049420867,26
76561198049427689,0
76561198049427761,32
76561198049429171,16
76561198049429587,0
